gene,tissue,trait,zscore,pvalue,n_snps_model,n_snps_matched
PRDX5,Nerve_Tibial,DR,-6.0474,1.4724246379411596e-09,4,4
PREB,Nerve_Tibial,DR,0.8751,0.38153051816695144,1,1
PREP,Nerve_Tibial,DR,10.2862,8.133995898555105e-25,3,3
PRKAA1,Nerve_Tibial,DR,2.8025,0.0050707044646399494,1,1
PRKAR1A,Nerve_Tibial,DR,5.3147,1.0681405872668715e-07,2,2
PRKAR2A,Nerve_Tibial,DR,0.3689,0.712198662966709,1,1
PRKCSH,Nerve_Tibial,DR,5.7322,9.912836336881237e-09,2,2
PRKRA,Nerve_Tibial,DR,4.3893,1.1371542908683535e-05,2,1
PRPF19,Nerve_Tibial,DR,-0.7855,0.43218055041872727,1,1
PRPSAP1,Nerve_Tibial,DR,-7.5973,3.0246404746313125e-14,4,3
PSMA2,Nerve_Tibial,DR,11.7015,1.2523935372597975e-31,1,1
PSMA6,Nerve_Tibial,DR,2.5344,0.011265336366015668,2,2
PSMA7,Nerve_Tibial,DR,-7.6414,2.14805924619149e-14,2,2
PSMB1,Nerve_Tibial,DR,-0.4228,0.6724145432117561,1,1
PSMB4,Nerve_Tibial,DR,3.0714,0.002130894199498431,1,1
PSMB7,Nerve_Tibial,DR,-0.028,0.9776995894375292,1,1
PSMC1,Nerve_Tibial,DR,1.3458,0.1783774093221886,2,2
PSMC3,Nerve_Tibial,DR,-2.3612,0.018216598643412733,3,3
PSMC5,Nerve_Tibial,DR,-3.1051,0.0019020267929031344,2,2
PSMD11,Nerve_Tibial,DR,2.0585,0.03954430397293172,1,1
PSMD3,Nerve_Tibial,DR,-3.101,0.0019286334839376327,2,2
PSMD4,Nerve_Tibial,DR,-0.6274,0.5304154968064139,3,2
PSMD8,Nerve_Tibial,DR,0.9738,0.3301550979375582,2,2
PSMG3,Nerve_Tibial,DR,-8.7107,3.020095591608175e-18,1,1
PTPN11,Nerve_Tibial,DR,-5.0491,4.438474253712944e-07,2,1
PTRH2,Nerve_Tibial,DR,1.033,0.3015884078317612,2,2
PUM2,Nerve_Tibial,DR,-1.8485,0.06452917363040768,1,1
PURB,Nerve_Tibial,DR,0.9268,0.35404717300022887,1,1
PWP1,Nerve_Tibial,DR,-5.1021,3.35984162351674e-07,2,2
PWP2,Nerve_Tibial,DR,-5.4332,5.5367497263786486e-08,3,3
QRICH1,Nerve_Tibial,DR,2.4555,0.014069264533956391,2,2
R3HCC1,Nerve_Tibial,DR,-0.26,0.7949022013177035,1,1
RAB11A,Nerve_Tibial,DR,-0.798,0.4248678808769799,2,2
RAB11B,Nerve_Tibial,DR,-0.3711,0.710590904847404,1,1
RAB2A,Nerve_Tibial,DR,0.9005,0.3678479840516376,1,1
RAB35,Nerve_Tibial,DR,3.9017,9.552105203200037e-05,1,1
RAB3GAP1,Nerve_Tibial,DR,5.1761,2.2662169142581441e-07,1,1
RAB5A,Nerve_Tibial,DR,2.8197,0.004806351284017887,2,1
RAB6A,Nerve_Tibial,DR,2.0443,0.04092641374615143,3,3
RABGGTB,Nerve_Tibial,DR,-0.5482,0.5835211973121905,3,2
RAC1,Nerve_Tibial,DR,-2.321,0.020286414566619067,3,3
RAD23A,Nerve_Tibial,DR,-2.5641,0.010345235775730379,1,1
RAD23B,Nerve_Tibial,DR,-6.6178,3.645822142997419e-11,3,3
RALA,Nerve_Tibial,DR,0.2639,0.7918773795327667,1,1
RALBP1,Nerve_Tibial,DR,-0.9926,0.3208969219998814,2,2
RALY,Nerve_Tibial,DR,-2.7296,0.006341780454244738,1,1
RANBP1,Nerve_Tibial,DR,2.5867,0.009690722608028023,1,1
RANBP2,Nerve_Tibial,DR,3.0811,0.0020623295984967165,2,2
RANBP9,Nerve_Tibial,DR,-3.3123,0.0009253576063257277,1,1
RANGAP1,Nerve_Tibial,DR,171.9368,0.0,3,2
RARS2,Nerve_Tibial,DR,-0.4808,0.6306573282062842,3,3
RBCK1,Nerve_Tibial,DR,7.8985,2.8218321149499503e-15,3,3
RBM42,Nerve_Tibial,DR,-24.2896,2.5276754893208537e-130,1,1
RBM8A,Nerve_Tibial,DR,2.5985,0.00936402806331029,2,1
RBX1,Nerve_Tibial,DR,0.1935,0.8465737368912573,1,1
RER1,Nerve_Tibial,DR,-4.8366,1.3207391307115172e-06,2,2
RERE,Nerve_Tibial,DR,-0.3945,0.6931818742053002,1,1
RGP1,Nerve_Tibial,DR,0.4756,0.6343449424847907,2,2
RHBDD2,Nerve_Tibial,DR,24.5297,7.124577246546447e-133,2,2
RHOT2,Nerve_Tibial,DR,3.8521,0.0001171206236802132,3,2
RING1,Nerve_Tibial,DR,2.4072,0.016076012632089954,1,1
RMND5A,Nerve_Tibial,DR,-6.5063,7.701213785348076e-11,1,1
RNF139,Nerve_Tibial,DR,-1.2741,0.2026316528084664,1,1
RNF167,Nerve_Tibial,DR,-0.1684,0.866250667104589,2,1
RNF168,Nerve_Tibial,DR,1.3944,0.16320943585714576,3,3
RNF20,Nerve_Tibial,DR,0.8782,0.37983495519372384,1,1
RNF216,Nerve_Tibial,DR,11.5924,4.501174102596097e-31,2,2
RNPS1,Nerve_Tibial,DR,-0.349,0.7270739356439893,2,2
RPA1,Nerve_Tibial,DR,-0.68,0.49651894040463995,4,3
RPA2,Nerve_Tibial,DR,8.9441,3.749601236106328e-19,2,2
RRP9,Nerve_Tibial,DR,-9.3905,5.969840876089189e-21,1,1
RTCB,Nerve_Tibial,DR,-4.6181,3.8724675802411735e-06,1,1
RTF1,Nerve_Tibial,DR,-67.8406,0.0,2,2
RUVBL1,Nerve_Tibial,DR,-2.0495,0.04041284315887468,1,1
SAR1A,Nerve_Tibial,DR,0.5001,0.6170310126068438,2,2
SARNP,Nerve_Tibial,DR,-3.4831,0.0004956128731829998,2,2
SARS,Nerve_Tibial,DR,3.9426,8.060420067989244e-05,1,1
SART3,Nerve_Tibial,DR,-0.8769,0.3805371424861371,1,1
SAV1,Nerve_Tibial,DR,0.7017,0.4828546466217499,3,2
SBDS,Nerve_Tibial,DR,8.6914,3.58007046539135e-18,2,2
SCYL1,Nerve_Tibial,DR,-2.1066,0.03515199769220479,1,1
SCYL2,Nerve_Tibial,DR,-10.5304,6.254008297413458e-26,3,3
SDHAF2,Nerve_Tibial,DR,8.2011,2.3818646766828545e-16,2,1
SEC13,Nerve_Tibial,DR,-0.1451,0.8846442045025511,2,1
SEC24B,Nerve_Tibial,DR,-0.9021,0.36700213452441893,1,1
SEC31A,Nerve_Tibial,DR,-3.8819,0.00010363916340782406,1,1
SEC62,Nerve_Tibial,DR,-0.627,0.5306546202486206,2,1
SENP2,Nerve_Tibial,DR,-1.3883,0.1650482155115681,2,2
SENP5,Nerve_Tibial,DR,0.4574,0.6474031664606086,1,1
SETD5,Nerve_Tibial,DR,-26.8919,2.73476873545807e-159,1,1
SF1,Nerve_Tibial,DR,-1.4494,0.14723217579430548,2,1
SF3A2,Nerve_Tibial,DR,2.5471,0.010862532753479204,2,1
SF3A3,Nerve_Tibial,DR,0.6744,0.5000643635333979,3,2
SF3B1,Nerve_Tibial,DR,-4.2666,1.9843668112213594e-05,1,1
SF3B4,Nerve_Tibial,DR,2.4267,0.015236941421159758,1,1
SF3B6,Nerve_Tibial,DR,4.9842,6.221833198910027e-07,1,1
SGTA,Nerve_Tibial,DR,2.6749,0.007475936857554087,1,1
SHARPIN,Nerve_Tibial,DR,9.5885,8.941178134482926e-22,1,1
SKP1,Nerve_Tibial,DR,-11.5474,7.609357124456077e-31,2,1
SLIRP,Nerve_Tibial,DR,25.5352,8.020109626649562e-144,2,2
SLTM,Nerve_Tibial,DR,-1.2333,0.2174501805367306,2,1
SLU7,Nerve_Tibial,DR,3.2242,0.0012632661616203962,2,1
SMAP1,Nerve_Tibial,DR,-8.5759,9.832277259730785e-18,1,1
SMARCB1,Nerve_Tibial,DR,-2.726,0.006409887175465109,2,2
SMDT1,Nerve_Tibial,DR,-0.0313,0.9750054128941409,3,3
SMPD1,Nerve_Tibial,DR,-3.0047,0.0026583058454780124,2,1
SMYD5,Nerve_Tibial,DR,2.8962,0.003777685030119819,2,2
SNAP29,Nerve_Tibial,DR,0.2874,0.7738294908598595,3,3
SNAPIN,Nerve_Tibial,DR,-3.2767,0.0010502434045854825,1,1
SND1,Nerve_Tibial,DR,-0.8925,0.37213207503656875,1,1
SNF8,Nerve_Tibial,DR,3.6149,0.00030046812750221985,1,1
SNRNP35,Nerve_Tibial,DR,-7.2804,3.3285932050630166e-13,2,2
SNRNP70,Nerve_Tibial,DR,-1.4024,0.1608058042266426,3,2
SNRPA,Nerve_Tibial,DR,-1.6389,0.10124220290230009,1,1
SNX1,Nerve_Tibial,DR,-0.8075,0.41937030964609767,2,2
SNX19,Nerve_Tibial,DR,3.976,7.007953884665903e-05,2,2
SNX3,Nerve_Tibial,DR,3.5937,0.0003260258212661477,2,1
SP1,Nerve_Tibial,DR,6.7813,1.1913321663063956e-11,2,2
SP2,Nerve_Tibial,DR,-1.8382,0.06603868556168233,2,2
SPAG7,Nerve_Tibial,DR,-6.0926,1.1106400298545047e-09,4,4
SPAG9,Nerve_Tibial,DR,2.3231,0.020172714647584356,1,1
SPPL3,Nerve_Tibial,DR,-2.5259,0.011540440091378945,3,1
SPTSSA,Nerve_Tibial,DR,-1.1902,0.23396663546894864,1,1
SRM,Nerve_Tibial,DR,0.6266,0.5309541501602683,2,2
SRP14,Nerve_Tibial,DR,-1.7476,0.08053384789364615,3,2
SRP9,Nerve_Tibial,DR,0.2502,0.8024027842836021,3,2
SRSF3,Nerve_Tibial,DR,-1.043,0.2969291125461318,1,1
SRSF6,Nerve_Tibial,DR,-2.5553,0.010611091799257103,1,1
SSNA1,Nerve_Tibial,DR,-1.2321,0.21790416583710376,1,1
SSR2,Nerve_Tibial,DR,-12.1724,4.3618399733480845e-34,2,1
SSR3,Nerve_Tibial,DR,-1.3082,0.19078874116083,1,1
SSRP1,Nerve_Tibial,DR,2.3854,0.01706101226285848,1,1
ST13,Nerve_Tibial,DR,-2.7938,0.005208737351938998,1,1
STAT3,Nerve_Tibial,DR,-0.7374,0.46088688450487364,1,1
STAU1,Nerve_Tibial,DR,-2.1695,0.0300419851073294,1,1
STK24,Nerve_Tibial,DR,1.0633,0.287646948877096,1,1
STK38,Nerve_Tibial,DR,-1.0741,0.28278987604998757,3,3
STRAP,Nerve_Tibial,DR,-2.532,0.011341603821402079,1,1
STRN4,Nerve_Tibial,DR,2.7676,0.005646554902592434,1,1
STUB1,Nerve_Tibial,DR,0.0582,0.9535837165118752,2,1
STX4,Nerve_Tibial,DR,-1.8078,0.07064050748590502,1,1
STX5,Nerve_Tibial,DR,-17.8156,5.346491863731855e-71,1,1
STX8,Nerve_Tibial,DR,3.2053,0.0013492091837783232,2,1
SUGT1,Nerve_Tibial,DR,0.0949,0.9244216517612511,1,1
SUPT6H,Nerve_Tibial,DR,-22.005,2.582033361241489e-107,1,1
SURF4,Nerve_Tibial,DR,-2.3234,0.02015897834381843,2,2
SYF2,Nerve_Tibial,DR,-1.8521,0.06401437131606379,1,1
TAB1,Nerve_Tibial,DR,1.7983,0.07212809082499759,2,2
TAF10,Nerve_Tibial,DR,0.7672,0.44293533936326446,1,1
TAOK2,Nerve_Tibial,DR,6.526,6.756203382754331e-11,3,2
TARDBP,Nerve_Tibial,DR,-4.7505,2.0293180003289667e-06,1,1
TBCA,Nerve_Tibial,DR,-1.73,0.08363012230275657,2,1
TBCB,Nerve_Tibial,DR,-0.5414,0.5882479247087358,1,1
TBCD,Nerve_Tibial,DR,-1.2141,0.22470443320613273,3,2
TBK1,Nerve_Tibial,DR,3.194,0.001403383183706794,1,1
TBL1XR1,Nerve_Tibial,DR,0.6107,0.5413771431900894,1,1
TCP1,Nerve_Tibial,DR,5.9256,3.1123020674899655e-09,2,2
TERF2IP,Nerve_Tibial,DR,-0.2817,0.7781900216317947,2,1
TEX261,Nerve_Tibial,DR,-2.6603,0.0078073383050380404,4,3
THOC7,Nerve_Tibial,DR,-2.6058,0.009167199762931842,2,2
THRAP3,Nerve_Tibial,DR,-14.9151,2.628891533173507e-50,1,1
TIMM17A,Nerve_Tibial,DR,0.1327,0.8944642346298952,4,3
TMED1,Nerve_Tibial,DR,10.6828,1.2251384034620935e-26,1,1
TMED10,Nerve_Tibial,DR,0.0466,0.9627979703559549,2,1
TMED4,Nerve_Tibial,DR,-0.1386,0.8897370649112257,2,2
TMED9,Nerve_Tibial,DR,0.6784,0.49752903623413347,4,3
TMEM101,Nerve_Tibial,DR,2.8267,0.004703211586493259,2,2
TMEM127,Nerve_Tibial,DR,1.8101,0.07027954377047206,2,2
TMEM165,Nerve_Tibial,DR,0.2668,0.7896264278267644,2,1
TMEM203,Nerve_Tibial,DR,3.1552,0.0016039740550098393,1,1
TMEM230,Nerve_Tibial,DR,-0.3317,0.7401305273849915,2,2
TMEM245,Nerve_Tibial,DR,-5.8443,5.08639485207642e-09,3,3
TMEM248,Nerve_Tibial,DR,-10.8131,2.9834965145687853e-27,2,2
TMEM256,Nerve_Tibial,DR,-4.0614,4.8789256927255794e-05,3,2
TMEM258,Nerve_Tibial,DR,-1.8864,0.05924703244062932,3,3
TMEM30A,Nerve_Tibial,DR,4.5293,5.9178585045618005e-06,1,1
TMEM42,Nerve_Tibial,DR,-15.6107,6.1515788097278176e-55,1,1
TMEM50A,Nerve_Tibial,DR,0.0198,0.9841684478841292,2,1
TMEM60,Nerve_Tibial,DR,2.1014,0.03560414321783342,1,1
TMX3,Nerve_Tibial,DR,-3.4847,0.0004926508345390202,2,1
TNKS2,Nerve_Tibial,DR,2.2275,0.0259113657427107,4,3
TOLLIP,Nerve_Tibial,DR,0.5816,0.560837182015317,2,2
TOMM20,Nerve_Tibial,DR,1.5243,0.1274272365221117,2,2
TOMM22,Nerve_Tibial,DR,-1.1049,0.26921025727730846,2,1
TOMM70,Nerve_Tibial,DR,1.7889,0.07362385514418486,2,2
TOR1A,Nerve_Tibial,DR,-3.377,0.0007329227294480339,1,1
TOR1B,Nerve_Tibial,DR,2.006,0.044858101468798865,3,3
TPP2,Nerve_Tibial,DR,-3.53,0.0004156066854857573,2,1
TRAM1,Nerve_Tibial,DR,-3.8745,0.00010682255302779477,3,3
TRIP4,Nerve_Tibial,DR,-8.1043,5.3055405355973185e-16,3,2
TRMT112,Nerve_Tibial,DR,-0.1474,0.8828121708938391,2,2
TSPYL1,Nerve_Tibial,DR,-0.6655,0.5057022587916302,2,1
TTC37,Nerve_Tibial,DR,7.1493,8.724256768666304e-13,3,3
TUBG1,Nerve_Tibial,DR,-3.064,0.0021837120730796803,1,1
TXN2,Nerve_Tibial,DR,-5.0223,5.10640550662886e-07,1,1
TXNL1,Nerve_Tibial,DR,-7.2474,4.2495977240351475e-13,1,1
U2AF2,Nerve_Tibial,DR,3.3648,0.0007658576721362605,2,1
UBE2F,Nerve_Tibial,DR,-2.2369,0.02529240865602052,2,2
UBE2I,Nerve_Tibial,DR,2.1326,0.03295710738581952,3,2
UBE2Q1,Nerve_Tibial,DR,2.9983,0.0027152329077974164,1,1
UBE2Z,Nerve_Tibial,DR,-0.7834,0.4333914134572698,1,1
UBFD1,Nerve_Tibial,DR,0.9666,0.3337402042119141,1,1
UBL5,Nerve_Tibial,DR,0.185,0.8532457288800166,1,1
UBL7,Nerve_Tibial,DR,3.0927,0.001983213567365121,2,1
UBP1,Nerve_Tibial,DR,-2.6358,0.008393637338685235,2,1
UBQLN1,Nerve_Tibial,DR,-2.2863,0.022235600411820114,2,1
UBR4,Nerve_Tibial,DR,0.6652,0.5059401972663111,1,1
UFC1,Nerve_Tibial,DR,-39.639,0.0,2,2
UFL1,Nerve_Tibial,DR,-3.3854,0.0007108355584937194,3,3
UGP2,Nerve_Tibial,DR,-2.8274,0.0046933787088906265,1,1
UROD,Nerve_Tibial,DR,5.1086,3.246059488526655e-07,2,2
USB1,Nerve_Tibial,DR,1.7546,0.07932471533463598,1,1
USP14,Nerve_Tibial,DR,2.7842,0.005366127440579237,2,2
USP22,Nerve_Tibial,DR,3.7771,0.0001586570823166969,1,1
USP4,Nerve_Tibial,DR,0.1891,0.8499814732566965,1,1
USP48,Nerve_Tibial,DR,-6.925,4.361189473791743e-12,3,3
UTP18,Nerve_Tibial,DR,2.6518,0.008007034073538418,4,4
UTP3,Nerve_Tibial,DR,-2.5794,0.009898158489009906,2,1
VDAC1,Nerve_Tibial,DR,0.1299,0.8966806455543426,2,2
VEZF1,Nerve_Tibial,DR,-10.0205,1.2391985213984286e-23,2,2
VPS26B,Nerve_Tibial,DR,1.6708,0.094762791130838,1,1
VPS29,Nerve_Tibial,DR,-2.9604,0.0030721254092489765,1,1
VPS36,Nerve_Tibial,DR,-1.9314,0.053438328403904056,1,1
VPS37C,Nerve_Tibial,DR,-2.4331,0.014969279535414843,2,1
VPS52,Nerve_Tibial,DR,2.9046,0.003676650052949189,1,1
VTI1B,Nerve_Tibial,DR,0.3344,0.7380988953375079,2,1
WAC,Nerve_Tibial,DR,1.1936,0.2326468646297662,3,1
WASL,Nerve_Tibial,DR,-0.6582,0.5104231269965549,2,2
WDR45B,Nerve_Tibial,DR,-1.3184,0.18738626789349577,4,2
WDR46,Nerve_Tibial,DR,15.1503,7.536877515068958e-52,2,2
WDR55,Nerve_Tibial,DR,-0.7725,0.4398178494394318,2,1
WDR83OS,Nerve_Tibial,DR,-16.8971,4.725468821774513e-64,2,2
WHAMM,Nerve_Tibial,DR,1.5784,0.11447640300487202,2,2
WIPI2,Nerve_Tibial,DR,5.1353,2.8170335221186223e-07,3,3
YARS,Nerve_Tibial,DR,1.0901,0.2756721715852881,2,2
YIF1A,Nerve_Tibial,DR,-0.0794,0.9366850221402973,1,1
YIPF3,Nerve_Tibial,DR,2.8111,0.004937751574965016,2,1
YWHAB,Nerve_Tibial,DR,-3.7589,0.00017063157757633824,2,2
YY1,Nerve_Tibial,DR,-4.144,3.412329603557306e-05,1,1
ZC3H15,Nerve_Tibial,DR,-4.8791,1.0659179232771146e-06,1,1
ZC3H18,Nerve_Tibial,DR,-7.7411,9.859237841551437e-15,1,1
ZC3H3,Nerve_Tibial,DR,-2.9716,0.0029629185246240557,3,3
ZDHHC6,Nerve_Tibial,DR,-9.1449,5.966499378402215e-20,2,2
ZDHHC7,Nerve_Tibial,DR,3.2459,0.001170826453209467,2,2
ZFP91,Nerve_Tibial,DR,0.9322,0.3512460433415189,1,1
ZFPL1,Nerve_Tibial,DR,-0.0644,0.9486698688990615,1,1
ZMAT2,Nerve_Tibial,DR,-0.5913,0.5543193997090266,1,1
ZMPSTE24,Nerve_Tibial,DR,4.1592,3.1936158327098353e-05,2,2
ZNF330,Nerve_Tibial,DR,0.4067,0.6842478180797595,2,1
ZNF777,Nerve_Tibial,DR,0.5177,0.6046987456986357,3,2
ZRANB1,Nerve_Tibial,DR,-1.6139,0.10654127671349038,1,1
ZRANB2,Nerve_Tibial,DR,-6.3133,2.7318791416385625e-10,2,2
AAMP,Whole_Blood,DR,-0.6511,0.5149561534432754,1,1
AAR2,Whole_Blood,DR,4.4187,9.927830717489548e-06,1,1
AARS,Whole_Blood,DR,4.0839,4.428414175422641e-05,1,1
AARSD1,Whole_Blood,DR,-5.9187,3.244635627494888e-09,1,1
ABCF2,Whole_Blood,DR,7.1959,6.203134273542757e-13,3,2
ACBD3,Whole_Blood,DR,0.0313,0.9749974609510372,1,1
ACBD6,Whole_Blood,DR,-2.3574,0.018405645681535486,1,1
ACTR1A,Whole_Blood,DR,2.759,0.00579744669941114,2,1
ACTR1B,Whole_Blood,DR,-2.8814,0.003959746291635337,2,2
ADH5,Whole_Blood,DR,-1.858,0.06316800600644058,3,1
ADIPOR2,Whole_Blood,DR,-1.2896,0.19718056288704922,2,2
AGAP3,Whole_Blood,DR,-2.7962,0.005170587474862336,4,4
AGGF1,Whole_Blood,DR,0.6934,0.4880871581572292,2,2
AIDA,Whole_Blood,DR,4.4132,1.0185981545438125e-05,1,1
AK2,Whole_Blood,DR,2.1277,0.03336000600448905,2,2
AK3,Whole_Blood,DR,4.0724,4.653331420054493e-05,2,2
AKIRIN1,Whole_Blood,DR,-2.1932,0.028296258726743653,2,2
AKIRIN2,Whole_Blood,DR,-0.8327,0.40504086540355966,1,1
ALDH9A1,Whole_Blood,DR,-3.289,0.0010055085789747505,3,3
ALKBH5,Whole_Blood,DR,0.383,0.7017174161142535,2,2
AMFR,Whole_Blood,DR,-6.1078,1.010335506492489e-09,2,2
ANAPC2,Whole_Blood,DR,-3.1521,0.0016211847448101533,2,2
ANKLE2,Whole_Blood,DR,0.7047,0.48099017400029975,4,3
ANKRD10,Whole_Blood,DR,4.0473,5.181170865950556e-05,3,3
ANKRD40,Whole_Blood,DR,-0.8469,0.39703478412195137,2,2
ANKS1A,Whole_Blood,DR,-7.9332,2.1363771770562574e-15,1,1
ANP32B,Whole_Blood,DR,-0.6209,0.5346589127130754,2,1
AP2M1,Whole_Blood,DR,1.4372,0.1506698173616032,2,1
AP3M1,Whole_Blood,DR,1.0068,0.3140143656707569,2,2
APEH,Whole_Blood,DR,-40.6539,0.0,1,1
APH1A,Whole_Blood,DR,0.0713,0.9431202618809232,1,1
API5,Whole_Blood,DR,0.0258,0.9793795221315837,2,2
ARCN1,Whole_Blood,DR,0.9662,0.3339428860926763,2,2
ARF4,Whole_Blood,DR,-5.603,2.1067845962389528e-08,3,3
ARFGAP2,Whole_Blood,DR,15.4666,5.831408132166776e-54,2,2
ARFGAP3,Whole_Blood,DR,-0.9818,0.32620729442063107,2,2
ARFGEF2,Whole_Blood,DR,-0.1669,0.867437167003668,2,2
ARHGAP1,Whole_Blood,DR,-0.5845,0.5588796179238977,2,2
ARIH2,Whole_Blood,DR,-1.4011,0.16117609546875686,1,1
ARL1,Whole_Blood,DR,-1.1256,0.26033648765263045,2,1
ARL14EP,Whole_Blood,DR,-0.3896,0.6968062563557372,1,1
ARL6IP1,Whole_Blood,DR,-1.1963,0.23157664071762743,2,2
ARL8B,Whole_Blood,DR,-3.921,8.818294040775153e-05,1,1
ARPC2,Whole_Blood,DR,2.2661,0.023443945209150767,3,3
ARPP19,Whole_Blood,DR,31.4776,1.7580289098287699e-217,3,3
ASNSD1,Whole_Blood,DR,1.8739,0.0609392012214927,1,1
ASXL1,Whole_Blood,DR,0.6998,0.4840325825001999,1,1
ATF6,Whole_Blood,DR,2.9608,0.003068311757058467,2,2
ATF6B,Whole_Blood,DR,130.8748,0.0,1,1
ATG101,Whole_Blood,DR,-1.0225,0.3065253984909696,2,1
ATG3,Whole_Blood,DR,5.8339,5.413272191340434e-09,1,1
B4GALT7,Whole_Blood,DR,-0.2885,0.7729792359955643,2,2
BAD,Whole_Blood,DR,31.748,3.3826487541153553e-221,1,1
BAG6,Whole_Blood,DR,22.3919,4.715303557080476e-111,2,2
BANF1,Whole_Blood,DR,-1.858,0.06316753340569684,2,2
BAZ1B,Whole_Blood,DR,-10.3359,4.850775810620293e-25,1,1
BCKDK,Whole_Blood,DR,2.3813,0.0172521977817662,2,2
BFAR,Whole_Blood,DR,24.9377,2.9008370373431167e-137,1,1
BLOC1S2,Whole_Blood,DR,-2.9272,0.0034202075109104483,3,3
BORCS7,Whole_Blood,DR,1.9157,0.055400992228875984,3,3
BRD3,Whole_Blood,DR,-0.4863,0.6267844436751832,2,1
BRD4,Whole_Blood,DR,-2.8723,0.004074863332641573,1,1
BRK1,Whole_Blood,DR,1.2459,0.2128056707717295,3,3
BSDC1,Whole_Blood,DR,6.7741,1.2517823942672173e-11,1,1
BTBD1,Whole_Blood,DR,-0.0707,0.9436681690978947,1,1
BUB3,Whole_Blood,DR,-0.2681,0.788631745621984,1,1
BUD31,Whole_Blood,DR,1.295,0.19530466578091102,2,2
BZW1,Whole_Blood,DR,-1.2487,0.21177156145844017,2,2
C11ORF98,Whole_Blood,DR,-5.0628,4.1314843887301353e-07,1,1
C14ORF119,Whole_Blood,DR,6.2762,3.469106446708445e-10,2,1
C16ORF70,Whole_Blood,DR,-9.7811,1.3573836628693566e-22,1,1
C6ORF120,Whole_Blood,DR,-0.2224,0.8239819781606128,3,3
C9ORF78,Whole_Blood,DR,2.9275,0.003417199328973941,1,1
CAB39,Whole_Blood,DR,0.5858,0.558006032133376,2,1
CACTIN,Whole_Blood,DR,-2.0216,0.04321569143457272,3,3
CALR,Whole_Blood,DR,-2.184,0.028959180844480927,2,2
CBX1,Whole_Blood,DR,0.194,0.8461592198196631,3,2
CBY1,Whole_Blood,DR,-5.4368,5.4234305564138226e-08,2,2
CCAR2,Whole_Blood,DR,0.4838,0.6284959470839256,1,1
CCDC124,Whole_Blood,DR,-1.0393,0.29865704275189275,3,3
CCDC50,Whole_Blood,DR,3.848,0.00011909023630065729,2,2
CCDC97,Whole_Blood,DR,-2.2437,0.02485002409753633,1,1
CCNI,Whole_Blood,DR,-0.1539,0.8776971821440182,1,1
CCNK,Whole_Blood,DR,-0.9325,0.3510828347271533,2,2
CCZ1,Whole_Blood,DR,0.3483,0.7275916028366622,4,3
CD2BP2,Whole_Blood,DR,11.0672,1.810658111961236e-28,2,2
CDC123,Whole_Blood,DR,0.7936,0.4274200673993891,1,1
CDC16,Whole_Blood,DR,-0.2207,0.8253209700253941,1,1
CDC26,Whole_Blood,DR,-1.1069,0.26833717814305025,2,2
CDC37L1,Whole_Blood,DR,-2.1864,0.028784318434349254,2,2
CDC42,Whole_Blood,DR,-0.1217,0.9031361263305174,2,2
CDC42SE1,Whole_Blood,DR,5.4077,6.38226890835162e-08,1,1
CDKN1B,Whole_Blood,DR,-1.4195,0.1557462987346005,1,1
CEBPZOS,Whole_Blood,DR,1.0978,0.2722716461099246,1,1
CFDP1,Whole_Blood,DR,-0.7623,0.4458714639051018,3,1
CFL1,Whole_Blood,DR,0.6289,0.5293906556384774,1,1
CGGBP1,Whole_Blood,DR,7.9456,1.9327428605874413e-15,2,2
CHMP2A,Whole_Blood,DR,0.3448,0.7302481277577664,2,2
CHMP2B,Whole_Blood,DR,4.9604,7.034391664455299e-07,4,4
CHMP3,Whole_Blood,DR,1.5382,0.12399946379452359,3,3
CHMP4B,Whole_Blood,DR,-0.7159,0.4740329284046188,2,2
CHMP6,Whole_Blood,DR,-1.0687,0.28521412373411376,3,3
CHTOP,Whole_Blood,DR,-1.0856,0.27765140216926354,1,1
CIPC,Whole_Blood,DR,-1.3269,0.1845264256313161,3,1
CLNS1A,Whole_Blood,DR,1.9273,0.05394271065602251,1,1
CLPP,Whole_Blood,DR,-7.7119,1.2393572351546288e-14,1,1
CNBP,Whole_Blood,DR,1.8932,0.05833435351409629,1,1
CNOT11,Whole_Blood,DR,11.2956,1.3799967046252653e-29,2,2
COA5,Whole_Blood,DR,-2.2116,0.026993803850910873,1,1
COA6,Whole_Blood,DR,-0.8849,0.3762308755242767,3,2
COG7,Whole_Blood,DR,-3.1282,0.0017589991757445884,1,1
COPA,Whole_Blood,DR,0.6184,0.5363111891245906,2,2
COPE,Whole_Blood,DR,-0.2459,0.8057655665568697,2,2
COPG1,Whole_Blood,DR,3.6023,0.0003154116232055523,1,1
COQ5,Whole_Blood,DR,-7.4465,9.585720512057717e-14,3,3
COX15,Whole_Blood,DR,-2.745,0.006051050299546706,1,1
COX17,Whole_Blood,DR,-27.4037,2.479843045337692e-165,1,1
CREBBP,Whole_Blood,DR,0.7306,0.4650143807671908,1,1
CRTC3,Whole_Blood,DR,1.3836,0.16647049392353327,2,2
CSNK1A1,Whole_Blood,DR,-0.1579,0.8745031678945672,1,1
CSNK1D,Whole_Blood,DR,-2.1647,0.030410611160674013,3,1
CSNK2A2,Whole_Blood,DR,-10.3077,6.506197411841346e-25,1,1
CSNK2B,Whole_Blood,DR,4.5338,5.794520588220269e-06,2,2
