gene,tissue,trait,zscore,pvalue,n_snps_model,n_snps_matched
AAMP,Nerve_Tibial,DR,-0.6511,0.5149561534432755,1,1
ABCD2,Nerve_Tibial,DR,2.6602,0.0078089409586642195,2,1
ABHD17C,Nerve_Tibial,DR,2.1189,0.03409911316140641,1,1
ABLIM2,Nerve_Tibial,DR,-0.2234,0.8231871770374789,2,1
AC025335.1,Nerve_Tibial,DR,-2.1251,0.033578143112146956,2,1
AC138969.4,Nerve_Tibial,DR,0.7627,0.44564462757921625,1,1
ACAT1,Nerve_Tibial,DR,0.8397,0.4010966451161421,2,1
ACD,Nerve_Tibial,DR,-1.193,0.2328835708128464,2,2
ACP2,Nerve_Tibial,DR,2.1561,0.03107619171346401,2,2
ACSL5,Nerve_Tibial,DR,-2.4911,0.012734352239050794,1,1
ADAM17,Nerve_Tibial,DR,-0.2552,0.7985576824172962,1,1
ADAM9,Nerve_Tibial,DR,-1.4255,0.15402578270565967,2,2
ADAP1,Nerve_Tibial,DR,1.1758,0.23966450672034476,4,4
ADGRE2,Nerve_Tibial,DR,1.1771,0.2391411940884956,4,4
AHCYL1,Nerve_Tibial,DR,-0.8794,0.3791706588315326,1,1
AIM1L,Nerve_Tibial,DR,2.8579,0.004264422435670484,1,1
AIMP1,Nerve_Tibial,DR,18.9422,5.122968915173396e-80,3,3
AKAP10,Nerve_Tibial,DR,-5.3846,7.260496743344932e-08,3,3
AL022344.7,Nerve_Tibial,DR,0.4857,0.6271709307382712,2,2
ALDH4A1,Nerve_Tibial,DR,1.1438,0.25269638148295764,2,1
ALKBH3,Nerve_Tibial,DR,0.596,0.5511843313222884,1,1
ALMS1,Nerve_Tibial,DR,27.4605,5.200176104918077e-166,3,2
ANKRD23,Nerve_Tibial,DR,-5.831,5.509796999609364e-09,1,1
ANKRD49,Nerve_Tibial,DR,-16.3423,4.9370923626840586e-60,1,1
AOC1,Nerve_Tibial,DR,-1.2307,0.2184483429381613,1,1
AP2A2,Nerve_Tibial,DR,3.6649,0.0002474053863171933,4,3
AP2M1,Nerve_Tibial,DR,1.4372,0.1506698173616032,1,1
APEH,Nerve_Tibial,DR,-3.5663,0.000362106775098029,2,1
ARHGAP31,Nerve_Tibial,DR,-0.8275,0.4079353368889764,1,1
ARHGEF10,Nerve_Tibial,DR,-14.0798,5.0563141759933146e-45,5,3
ARL4D,Nerve_Tibial,DR,1.2313,0.21820395664606052,2,2
ARMC1,Nerve_Tibial,DR,-1.0327,0.3017620357701851,2,2
ARPIN,Nerve_Tibial,DR,-1.8682,0.06173144392327535,3,3
ARSK,Nerve_Tibial,DR,-1.6983,0.0894526776032989,2,2
ASAH2B,Nerve_Tibial,DR,-5.1158,3.1247478746356466e-07,3,3
ASB1,Nerve_Tibial,DR,1.3536,0.17587196654642356,2,2
AZI2,Nerve_Tibial,DR,-0.1058,0.9157416925067056,2,2
BAG5,Nerve_Tibial,DR,4.7552,1.982096095661722e-06,1,1
BAIAP2L2,Nerve_Tibial,DR,-0.6047,0.5453928536885333,3,1
BANF1,Nerve_Tibial,DR,-1.918,0.05510489653874417,3,3
BBS2,Nerve_Tibial,DR,-3.163,0.001561275681418888,3,3
BCAP29,Nerve_Tibial,DR,1.5401,0.12353262995122535,3,2
BCAS2,Nerve_Tibial,DR,6.9412,3.886573573481516e-12,1,1
BDP1,Nerve_Tibial,DR,3.0676,0.0021579019525082427,3,3
BEND5,Nerve_Tibial,DR,5.9484,2.707363220990778e-09,1,1
BPI,Nerve_Tibial,DR,-0.0635,0.9493704865840287,3,2
BRIP1,Nerve_Tibial,DR,3.0633,0.0021892043798804792,3,3
BTBD19,Nerve_Tibial,DR,3.1539,0.0016108959315706173,1,1
C12ORF49,Nerve_Tibial,DR,-3.7257,0.00019480740442945558,2,1
C19ORF18,Nerve_Tibial,DR,-3.8962,9.772851095651848e-05,3,2
C1ORF123,Nerve_Tibial,DR,-1.6163,0.10603966451488132,2,1
C2CD2,Nerve_Tibial,DR,-1.2,0.23012248552283765,3,2
C2ORF69,Nerve_Tibial,DR,0.0422,0.9663685381975877,1,1
C3ORF20,Nerve_Tibial,DR,-3.4475,0.0005657039246675906,1,1
C3ORF38,Nerve_Tibial,DR,5.0635,4.1171502712007454e-07,1,1
C4ORF32,Nerve_Tibial,DR,-3.159,0.0015829068822508544,1,1
C5ORF15,Nerve_Tibial,DR,-3.5402,0.000399810116431451,2,1
CA11,Nerve_Tibial,DR,-0.0517,0.95876693679367,2,2
CA8,Nerve_Tibial,DR,-1.9103,0.05609237550222428,2,2
CACUL1,Nerve_Tibial,DR,-0.7377,0.46072456775956666,3,2
CAPZA2,Nerve_Tibial,DR,-1.4366,0.15084586521711688,2,2
CARM1,Nerve_Tibial,DR,-3.0034,0.0026699165214267473,2,2
CASC4,Nerve_Tibial,DR,3.8901,0.00010019722950916459,1,1
CBX1,Nerve_Tibial,DR,9.1582,5.27755904491214e-20,2,2
CBX6,Nerve_Tibial,DR,2.1974,0.027995213945445543,2,2
CCDC6,Nerve_Tibial,DR,5.3665,8.027965780625838e-08,1,1
CCDC80,Nerve_Tibial,DR,-6.0793,1.2071176162640212e-09,2,2
CCL4,Nerve_Tibial,DR,2.9359,0.0033258251542017444,1,1
CD5,Nerve_Tibial,DR,2.527,0.01150292583045706,1,1
CD72,Nerve_Tibial,DR,-0.4331,0.6649567019272442,1,1
CDC37L1-AS1,Nerve_Tibial,DR,5.5701,2.5452890355924192e-08,2,2
CDC42,Nerve_Tibial,DR,5.8788,4.13373629087347e-09,2,1
CDC7,Nerve_Tibial,DR,-1.4629,0.1434828589242558,2,2
CDH13,Nerve_Tibial,DR,2.6693,0.007600543866902278,1,1
CDHR1,Nerve_Tibial,DR,-0.9952,0.31965008540365547,2,2
CDK11B,Nerve_Tibial,DR,-9.2739,1.7938494177706788e-20,2,1
CDS1,Nerve_Tibial,DR,-6.766,1.3235113089462788e-11,2,1
CES3,Nerve_Tibial,DR,1.9405,0.052315662827211146,1,1
CFDP1,Nerve_Tibial,DR,-1.4248,0.15421422540733637,3,2
CHML,Nerve_Tibial,DR,-0.4418,0.6586666069148748,3,2
CHMP2A,Nerve_Tibial,DR,-4.3985,1.0897790200080807e-05,2,2
CHRNE,Nerve_Tibial,DR,0.5931,0.5531074065459782,2,2
CISD3,Nerve_Tibial,DR,-0.4202,0.6743648639152257,2,2
CITED2,Nerve_Tibial,DR,6.4187,1.3746302853038772e-10,1,1
CLEC10A,Nerve_Tibial,DR,2.4558,0.014057936636003587,1,1
CLEC2D,Nerve_Tibial,DR,7.0602,1.6624404401432657e-12,5,5
CLECL1,Nerve_Tibial,DR,-13.6675,1.5872750409500332e-42,2,1
CLIP4,Nerve_Tibial,DR,-3.4209,0.0006241648685510481,1,1
CLN3,Nerve_Tibial,DR,-1.0809,0.2797322002662111,1,1
COL6A2,Nerve_Tibial,DR,-27.2603,1.2545241623815473e-163,4,4
COL7A1,Nerve_Tibial,DR,-0.4058,0.6849234320174805,1,1
CPNE3,Nerve_Tibial,DR,-1.1208,0.2623814601182713,3,2
CPSF2,Nerve_Tibial,DR,1.603,0.10893699342748639,3,2
CRACR2B,Nerve_Tibial,DR,1.1613,0.24550956892155892,3,2
CRYGS,Nerve_Tibial,DR,-30.064,1.4346573957498418e-198,3,3
CTBS,Nerve_Tibial,DR,-7.9578,1.7519469123212263e-15,3,3
CTD-2081C10.7,Nerve_Tibial,DR,0.8297,0.4066950550049864,1,1
CTD-3116E22.8,Nerve_Tibial,DR,3.0021,0.0026816553805481796,2,2
CYB5R3,Nerve_Tibial,DR,-2.8049,0.005032687527591012,4,3
DAPP1,Nerve_Tibial,DR,0.3963,0.6919177085341832,2,2
DBF4B,Nerve_Tibial,DR,2.6561,0.007904946879569412,3,3
DCTD,Nerve_Tibial,DR,-3.2337,0.0012217866832617463,4,3
DCTN5,Nerve_Tibial,DR,2.9102,0.0036114639826857822,3,2
DDHD1,Nerve_Tibial,DR,4.5686,4.9103429581657665e-06,2,2
DDIAS,Nerve_Tibial,DR,-3.1759,0.0014938669041755267,2,2
DEGS2,Nerve_Tibial,DR,0.647,0.5176417008194698,2,1
DENND5A,Nerve_Tibial,DR,0.0737,0.9412458047245941,1,1
DMXL1,Nerve_Tibial,DR,8.0265,1.0028659075419992e-15,2,1
DNAJC15,Nerve_Tibial,DR,1.2217,0.2218261157558769,1,1
DNAJC9,Nerve_Tibial,DR,-8.7129,2.960802023760669e-18,1,1
DNAL4,Nerve_Tibial,DR,-8.9047,5.350778887321539e-19,3,2
DZIP1L,Nerve_Tibial,DR,-0.8961,0.37020778170009694,4,3
EBLN2,Nerve_Tibial,DR,0.1112,0.9114376353221727,1,1
ECHDC3,Nerve_Tibial,DR,0.9218,0.3566156866068911,5,5
EEPD1,Nerve_Tibial,DR,-2.4229,0.01539883338985561,2,1
EHMT1,Nerve_Tibial,DR,4.8055,1.5434359931467873e-06,1,1
EMC2,Nerve_Tibial,DR,1.5868,0.11256568164751704,2,2
EMG1,Nerve_Tibial,DR,27.5525,4.127699642202186e-167,2,2
EPB41L4A-AS1,Nerve_Tibial,DR,-0.4873,0.6260281646247468,1,1
EPG5,Nerve_Tibial,DR,3.0232,0.002501221515171615,1,1
EPOP,Nerve_Tibial,DR,-0.8421,0.3997232931125685,2,2
EPS8,Nerve_Tibial,DR,2.532,0.011341603821402067,1,1
EXOSC8,Nerve_Tibial,DR,-11.1797,5.125545204721798e-29,1,1
FADS3,Nerve_Tibial,DR,1.0952,0.27340948623293426,5,5
FAM117B,Nerve_Tibial,DR,-1.5756,0.11511048815726999,1,1
FAM122A,Nerve_Tibial,DR,7.5246,5.2869621528286805e-14,1,1
FAM124A,Nerve_Tibial,DR,1.4356,0.15112369000524808,2,2
FAM167A,Nerve_Tibial,DR,4.0087,6.104991165214663e-05,5,3
FAM20B,Nerve_Tibial,DR,-1.5913,0.1115458981978626,3,3
FAM210A,Nerve_Tibial,DR,-1.752,0.07978055400592293,3,3
FAM213A,Nerve_Tibial,DR,-4.741,2.1266867492481116e-06,2,2
FAM24B,Nerve_Tibial,DR,2.6097,0.009063167033088437,1,1
FAXDC2,Nerve_Tibial,DR,-9.1674,4.845633731177724e-20,2,1
FCF1,Nerve_Tibial,DR,4.0674,4.7548544576736285e-05,2,1
FCHO2,Nerve_Tibial,DR,2.1617,0.030644772026037857,3,3
FGD3,Nerve_Tibial,DR,4.8882,1.0176549400982931e-06,2,2
FGF11,Nerve_Tibial,DR,5.8273,5.631705253147345e-09,2,2
FGFR4,Nerve_Tibial,DR,-1.072,0.2837141588048458,2,2
FIG4,Nerve_Tibial,DR,1.7792,0.07520463621641287,2,2
FKBP9,Nerve_Tibial,DR,-0.0966,0.9230384345593321,2,1
FRA10AC1,Nerve_Tibial,DR,5.097,3.4502774304509734e-07,8,7
FUT11,Nerve_Tibial,DR,0.2107,0.8331560899439949,2,2
GGACT,Nerve_Tibial,DR,-2.8871,0.003887641355768272,2,1
GID8,Nerve_Tibial,DR,0.1709,0.8643023516763152,3,3
GK5,Nerve_Tibial,DR,1.6759,0.09376126886450593,3,3
GMCL1,Nerve_Tibial,DR,1.732,0.08327801214671626,1,1
GNPDA1,Nerve_Tibial,DR,-2.9127,0.0035828228134930085,3,3
GOLGA5,Nerve_Tibial,DR,-0.4282,0.6685216461558952,1,1
GOLGA7B,Nerve_Tibial,DR,1.9545,0.05063681155319679,1,1
GPR137,Nerve_Tibial,DR,-5.3246,1.0116068807633422e-07,1,1
GPR20,Nerve_Tibial,DR,-1.0833,0.2786789615467279,2,1
GPR4,Nerve_Tibial,DR,-0.5249,0.5996215944683245,1,1
GRAMD1C,Nerve_Tibial,DR,1.239,0.21534344492936228,2,2
GRAMD3,Nerve_Tibial,DR,1.8594,0.0629684861510927,2,1
GSTA1,Nerve_Tibial,DR,1.6227,0.1046606335298264,2,2
GSTM3,Nerve_Tibial,DR,-11.5542,7.03387186566205e-31,6,5
GTF2E1,Nerve_Tibial,DR,-0.7722,0.44001394033048885,1,1
GTPBP1,Nerve_Tibial,DR,-42.7391,0.0,2,2
GYPC,Nerve_Tibial,DR,-0.7212,0.4707681995071517,3,2
HACD2,Nerve_Tibial,DR,-11.9689,5.1738606140613296e-33,2,2
HEMK1,Nerve_Tibial,DR,-33.19,1.4998765942105453e-241,2,2
HERPUD2,Nerve_Tibial,DR,-1.1925,0.23306888402497605,1,1
HIF3A,Nerve_Tibial,DR,1.1518,0.24939383721768438,3,3
HINT2,Nerve_Tibial,DR,-4.4003,1.080787515068345e-05,1,1
HIP1R,Nerve_Tibial,DR,-0.2247,0.8221886564908699,2,2
HIST1H2BN,Nerve_Tibial,DR,-149.7975,0.0,2,2
HK2,Nerve_Tibial,DR,-0.9645,0.33479414783207156,3,2
HMGCL,Nerve_Tibial,DR,-1.298,0.19427172606011348,1,1
HOXB4,Nerve_Tibial,DR,-0.4985,0.6181666302898292,2,1
HPCAL1,Nerve_Tibial,DR,-1.6525,0.09843425045482314,4,4
HS1BP3,Nerve_Tibial,DR,1.9576,0.05027445412023377,2,2
HS3ST3A1,Nerve_Tibial,DR,-2.6049,0.00918910917009806,2,2
HSD17B6,Nerve_Tibial,DR,4.3153,1.5938591617180232e-05,1,1
IDH2,Nerve_Tibial,DR,2.0867,0.03691656302090033,3,3
IFT122,Nerve_Tibial,DR,-0.4053,0.6852672488888913,2,1
IL11RA,Nerve_Tibial,DR,-7.8269,4.998767332085004e-15,1,1
IL15,Nerve_Tibial,DR,-0.4804,0.6309656621920264,2,2
IL18R1,Nerve_Tibial,DR,-0.4075,0.6836360884107642,2,2
ILK,Nerve_Tibial,DR,0.9879,0.32320370715036334,2,1
IQGAP2,Nerve_Tibial,DR,2.6484,0.008088265672593544,2,2
IQSEC3,Nerve_Tibial,DR,0.9595,0.3372999849583953,2,2
IRAK1BP1,Nerve_Tibial,DR,0.1184,0.9057162267433356,2,2
ITGAD,Nerve_Tibial,DR,1.8302,0.06722732799943983,3,3
ITPRIPL1,Nerve_Tibial,DR,2.5824,0.009811803234539968,2,2
JMJD4,Nerve_Tibial,DR,2.0855,0.03702677061133398,2,2
KATNBL1,Nerve_Tibial,DR,-2.1366,0.03263339012819771,2,2
KBTBD11,Nerve_Tibial,DR,0.4669,0.6405530355973112,4,3
KCNK17,Nerve_Tibial,DR,4.8402,1.2969428608398258e-06,2,2
KCNQ5,Nerve_Tibial,DR,-1.1818,0.23726579779169243,2,1
KDM5B,Nerve_Tibial,DR,-2.0421,0.041138451482101566,2,1
KIF13A,Nerve_Tibial,DR,-1.3591,0.17410118655886006,2,2
KIF18A,Nerve_Tibial,DR,3.9096,9.246583802335277e-05,1,1
KIF23,Nerve_Tibial,DR,-1.0767,0.2816189593116754,2,1
KIFC1,Nerve_Tibial,DR,-3.2866,0.0010140744332469023,1,1
KLHL40,Nerve_Tibial,DR,3.3864,0.0007080569939174557,1,1
LANCL1,Nerve_Tibial,DR,-1.9817,0.04751545045674266,2,2
LAPTM4A,Nerve_Tibial,DR,-0.3516,0.7251119425587067,2,2
LCN8,Nerve_Tibial,DR,1.2226,0.22149738067502045,3,3
LEPROT,Nerve_Tibial,DR,-2.7685,0.005631423874584938,2,1
LIN37,Nerve_Tibial,DR,4.5302,5.893289976936303e-06,1,1
LIN7A,Nerve_Tibial,DR,-0.5568,0.5776806056819728,1,1
LINC00324,Nerve_Tibial,DR,-2.993,0.0027621826940023553,1,1
LINC00662,Nerve_Tibial,DR,3.9416,8.093117440398088e-05,3,3
LINC00865,Nerve_Tibial,DR,-1.8559,0.06346642395952971,1,1
LINC00937,Nerve_Tibial,DR,-348.0202,0.0,4,2
LINC00954,Nerve_Tibial,DR,-0.8195,0.4124892382447838,2,2
LINC01291,Nerve_Tibial,DR,1.0304,0.30283140760171073,1,1
LINC01597,Nerve_Tibial,DR,3.0593,0.0022188018054286047,2,2
LINC01644,Nerve_Tibial,DR,-4.1249,3.708679687540245e-05,1,1
LINC01970,Nerve_Tibial,DR,-2.2763,0.02282983912884688,1,1
LINC02062,Nerve_Tibial,DR,0.5236,0.6005534439163853,1,1
LPCAT3,Nerve_Tibial,DR,18.6308,1.808349399614003e-77,1,1
LPCAT4,Nerve_Tibial,DR,-0.609,0.5425321804873431,2,2
LRIG2,Nerve_Tibial,DR,2.011,0.04432345911771846,1,1
LRRC23,Nerve_Tibial,DR,2.3517,0.018686169842402227,2,2
MAP3K10,Nerve_Tibial,DR,-0.4265,0.6697247688056535,1,1
MAP3K14,Nerve_Tibial,DR,-0.5121,0.6085795549953377,1,1
MAP4,Nerve_Tibial,DR,5.3572,8.45154005712929e-08,1,1
MCM8,Nerve_Tibial,DR,4.3458,1.3877688956362646e-05,2,2
ME2,Nerve_Tibial,DR,0.8248,0.40948004732709076,4,4
MED17,Nerve_Tibial,DR,-5.8668,4.442886184481251e-09,3,3
MED22,Nerve_Tibial,DR,1.0313,0.30241380876360346,2,1
MFSD3,Nerve_Tibial,DR,-3.0967,0.0019571208504922145,2,2
MFSD5,Nerve_Tibial,DR,-1.541,0.12330485677189289,3,2
MIA3,Nerve_Tibial,DR,8.7593,1.964767298685118e-18,3,3
MICAL2,Nerve_Tibial,DR,-1.6891,0.09119896239409372,1,1
MIR3945HG,Nerve_Tibial,DR,0.6789,0.49722396579013045,2,2
MPHOSPH9,Nerve_Tibial,DR,-0.0033,0.9973956181044552,3,2
MRAS,Nerve_Tibial,DR,8.3313,7.999028309950935e-17,3,3
MSANTD2,Nerve_Tibial,DR,3.0281,0.0024608881023612684,2,2
MT1E,Nerve_Tibial,DR,-0.3436,0.7311244284502584,1,1
MTDH,Nerve_Tibial,DR,9.0563,1.3494038199798948e-19,1,1
MTG2,Nerve_Tibial,DR,-2.2332,0.025533559259217294,4,2
MTHFS,Nerve_Tibial,DR,-0.2075,0.8355817110441867,4,3
MTPAP,Nerve_Tibial,DR,-1.9173,0.05520316257744408,1,1
MTSS1,Nerve_Tibial,DR,-1.144,0.25261785481123655,2,2
MVB12A,Nerve_Tibial,DR,-0.1566,0.8755660922860247,3,3
MXD4,Nerve_Tibial,DR,-5.7621,8.30869182029056e-09,2,2
MYCT1,Nerve_Tibial,DR,-0.4,0.6891590746341067,2,2
MYL5,Nerve_Tibial,DR,-92.9856,0.0,3,3
NAALAD2,Nerve_Tibial,DR,-0.7484,0.4542262466113117,5,2
NAPEPLD,Nerve_Tibial,DR,0.9692,0.33245986623042567,2,2
NCOA7,Nerve_Tibial,DR,-4.3052,1.6685877296006718e-05,1,1
NEK1,Nerve_Tibial,DR,-0.0547,0.9563736163555839,2,2
NFIX,Nerve_Tibial,DR,24.59,1.6156046876366208e-133,1,1
NFYB,Nerve_Tibial,DR,0.3548,0.7227418326024377,1,1
NIPAL2,Nerve_Tibial,DR,2.3977,0.01649861193212792,2,2
NRBP2,Nerve_Tibial,DR,1.2602,0.20760470275709766,1,1
NSMCE1,Nerve_Tibial,DR,-3.0112,0.0026018731174897555,2,2
NSUN5,Nerve_Tibial,DR,0.8475,0.3967003795313782,2,1
NUBPL,Nerve_Tibial,DR,-0.9843,0.32494981846124193,1,1
NUDT14,Nerve_Tibial,DR,0.2267,0.8206887523343871,5,4
NUP107,Nerve_Tibial,DR,0.9254,0.3547358265704793,4,4
OAF,Nerve_Tibial,DR,-1.3016,0.19306980155759326,4,4
ODF2L,Nerve_Tibial,DR,1.6079,0.10786445921672197,3,3
OIP5,Nerve_Tibial,DR,2.3843,0.017111389923533785,1,1
OLA1,Nerve_Tibial,DR,-2.6701,0.007583313394270707,1,1
OLFM1,Nerve_Tibial,DR,0.6554,0.5122318419167231,2,1
OR2W3,Nerve_Tibial,DR,-0.0191,0.9847977455306004,3,2
OSBPL6,Nerve_Tibial,DR,39.3806,0.0,3,3
OTUB1,Nerve_Tibial,DR,3.4873,0.00048789352842939197,2,2
OXT,Nerve_Tibial,DR,-0.0353,0.9718699529856315,1,1
PCDH1,Nerve_Tibial,DR,-0.1425,0.8866679312053978,1,1
PCP4L1,Nerve_Tibial,DR,6.8202,9.08832070836541e-12,1,1
PDAP1,Nerve_Tibial,DR,-7.6895,1.477008965164993e-14,1,1
PDCD2,Nerve_Tibial,DR,-0.1043,0.9169567428676488,1,1
PEX11A,Nerve_Tibial,DR,-5.4892,4.0384251866144846e-08,2,1
PHC1,Nerve_Tibial,DR,-332.9531,0.0,3,3
PHYKPL,Nerve_Tibial,DR,2.319,0.02039650843249021,5,4
PIGP,Nerve_Tibial,DR,-2.4376,0.01478518808753516,4,4
PIGU,Nerve_Tibial,DR,-0.9185,0.3583503975262685,2,2
PIGW,Nerve_Tibial,DR,14.1913,1.0367402353278759e-45,3,2
PIK3R4,Nerve_Tibial,DR,-4.2595,2.0484968610732856e-05,2,2
PIKFYVE,Nerve_Tibial,DR,0.4074,0.683683467445946,2,1
PIP5K1A,Nerve_Tibial,DR,-5.2998,1.1592742418869998e-07,2,2
PKIG,Nerve_Tibial,DR,-0.4311,0.6663997831740451,1,1
PLCD1,Nerve_Tibial,DR,6.9062,4.97942495908561e-12,1,1
PLEKHD1,Nerve_Tibial,DR,0.9168,0.35922691910213306,1,1
PLLP,Nerve_Tibial,DR,3.6222,0.0002921043991077239,2,2
POU6F1,Nerve_Tibial,DR,4.3135,1.6072169366220895e-05,2,2
PP2D1,Nerve_Tibial,DR,1.6488,0.0991935786926391,1,1
PPAN,Nerve_Tibial,DR,4.0071,6.14759627954864e-05,2,1
PPTC7,Nerve_Tibial,DR,-9.789,1.2557304900567933e-22,1,1
PPWD1,Nerve_Tibial,DR,-1.5378,0.12410860704461969,2,2
PRKACA,Nerve_Tibial,DR,-10.9195,9.297050336116002e-28,1,1
PRKAR2B,Nerve_Tibial,DR,2.8117,0.004928127575747951,1,1
PRKCZ,Nerve_Tibial,DR,-3.0187,0.002538417022533851,1,1
PRSS53,Nerve_Tibial,DR,3.8477,0.00011921354469588525,2,2
PSEN1,Nerve_Tibial,DR,-5.3548,8.564473206148892e-08,1,1
PSMB7,Nerve_Tibial,DR,-0.028,0.9776995894375292,1,1
PSMD4,Nerve_Tibial,DR,-0.6274,0.5304154968064139,3,2
PTBP3,Nerve_Tibial,DR,-0.6116,0.5408056817926503,1,1
PTGDR,Nerve_Tibial,DR,-0.4275,0.6689953859508345,1,1
PTGR1,Nerve_Tibial,DR,0.0455,0.9637334049876,5,4
PVRIG,Nerve_Tibial,DR,-3.3737,0.000741695341699843,2,1
RAB17,Nerve_Tibial,DR,1.3899,0.16455779011975624,2,2
RAB5B,Nerve_Tibial,DR,-11.9103,1.0461337696772847e-32,1,1
RACK1,Nerve_Tibial,DR,-1.8496,0.06437468004406491,3,2
RANBP2,Nerve_Tibial,DR,3.0811,0.0020623295984967165,2,2
RARB,Nerve_Tibial,DR,5.4251,5.793763650639511e-08,1,1
RBFA,Nerve_Tibial,DR,2.1896,0.0285533389027564,2,2
RBM42,Nerve_Tibial,DR,-24.2896,2.5276754893208537e-130,1,1
REEP3,Nerve_Tibial,DR,-6.0156,1.7919047197465458e-09,2,1
RHBDF1,Nerve_Tibial,DR,-1.964,0.04953315359865492,3,3
RHNO1,Nerve_Tibial,DR,-0.5343,0.5931174936265641,1,1
RNASEK,Nerve_Tibial,DR,-3.2241,0.0012637521575445437,2,2
RNF115,Nerve_Tibial,DR,-3.429,0.0006058589771989891,3,3
RNF122,Nerve_Tibial,DR,-1.3698,0.17074798243226352,1,1
RNF146,Nerve_Tibial,DR,1.7426,0.08141073220040408,1,1
RNF25,Nerve_Tibial,DR,-18.2691,1.458401766506981e-74,1,1
RNF44,Nerve_Tibial,DR,-8.7356,2.424244338077724e-18,1,1
ROCK2,Nerve_Tibial,DR,3.6155,0.00029971237579793383,2,2
RP11-110I1.14,Nerve_Tibial,DR,7.0286,2.0856208378011384e-12,2,1
RP11-121M22.1,Nerve_Tibial,DR,-1.0272,0.3043382333634359,1,1
RP11-182L21.6,Nerve_Tibial,DR,1.8863,0.05925649457503335,2,1
RP11-286N22.8,Nerve_Tibial,DR,-6.4299,1.2771773170791765e-10,2,2
RP11-370I10.12,Nerve_Tibial,DR,2.3622,0.018168600721055746,2,1
RP11-441O15.3,Nerve_Tibial,DR,-0.1258,0.8998682182999961,3,3
RP11-455O6.9,Nerve_Tibial,DR,-4.5296,5.908365082870688e-06,1,1
RP11-506M13.3,Nerve_Tibial,DR,3.7417,0.00018277801573526683,3,3
RP11-517P14.2,Nerve_Tibial,DR,2.4905,0.012754940873293666,2,2
RP11-53O19.3,Nerve_Tibial,DR,0.9736,0.3302782623208531,2,2
RP11-676J12.4,Nerve_Tibial,DR,0.0739,0.9410550911876309,2,2
RP11-722E23.2,Nerve_Tibial,DR,1.0799,0.2801783672099417,1,1
RP11-791G15.2,Nerve_Tibial,DR,-0.6197,0.5354681538437085,2,1
RP11-849H4.2,Nerve_Tibial,DR,2.7789,0.005453937091734838,1,1
RP3-460G2.2,Nerve_Tibial,DR,-2.2836,0.02239704923023828,4,3
RP4-761J14.10,Nerve_Tibial,DR,-0.8462,0.39743596006086734,2,2
RPGRIP1,Nerve_Tibial,DR,30.2304,9.45691664599758e-201,2,1
RRP12,Nerve_Tibial,DR,5.8682,4.405177325266729e-09,1,1
RRP8,Nerve_Tibial,DR,-2.3215,0.020258823984658277,3,3
RSPH4A,Nerve_Tibial,DR,5.8339,5.4134431120934095e-09,1,1
RTP5,Nerve_Tibial,DR,3.9427,8.058326403662947e-05,2,1
RUVBL1,Nerve_Tibial,DR,-2.0495,0.04041284315887468,1,1
S100A4,Nerve_Tibial,DR,-9.4905,2.298587851491484e-21,2,2
SAFB2,Nerve_Tibial,DR,-23.8031,3.1049985343707005e-125,1,1
SAMD12,Nerve_Tibial,DR,-9.9711,2.0390701727215375e-23,2,2
SAMHD1,Nerve_Tibial,DR,4.2319,2.317574273439143e-05,1,1
SAP25,Nerve_Tibial,DR,-2.0329,0.04205970992628392,4,4
SCAF11,Nerve_Tibial,DR,1.6596,0.09700364648653122,1,1
SCIMP,Nerve_Tibial,DR,0.5689,0.5694246600554804,2,2
SCN4A,Nerve_Tibial,DR,0.1586,0.8739670933042522,1,1
SCN8A,Nerve_Tibial,DR,-1.0691,0.2850054094238157,1,1
SCUBE3,Nerve_Tibial,DR,-2.8804,0.003971415071278189,1,1
SCYL2,Nerve_Tibial,DR,-10.5304,6.254008297413458e-26,3,3
SDCCAG3,Nerve_Tibial,DR,-5.6098,2.025058990470674e-08,1,1
SEC14L4,Nerve_Tibial,DR,-1.0107,0.3121688154230557,2,2
SEC16A,Nerve_Tibial,DR,-5.6814,1.3362891227075243e-08,4,4
SEC24D,Nerve_Tibial,DR,-7.1577,8.201292585083566e-13,2,2
SELP,Nerve_Tibial,DR,-0.4894,0.6245903021243705,1,1
SEPT10,Nerve_Tibial,DR,3.5536,0.0003799882593563882,1,1
SERPINH1,Nerve_Tibial,DR,-14.5157,9.642305819362598e-48,2,2
SETMAR,Nerve_Tibial,DR,-3.0792,0.0020752288615775603,2,1
SF1,Nerve_Tibial,DR,-1.4494,0.14723217579430548,2,1
SFXN1,Nerve_Tibial,DR,-2.872,0.0040788209393573865,1,1
SGCA,Nerve_Tibial,DR,0.8594,0.3900982262699823,4,4
SGF29,Nerve_Tibial,DR,-7.0518,1.7662420657837626e-12,2,2
SH2D1B,Nerve_Tibial,DR,-2.4343,0.014919361383754557,1,1
SH3YL1,Nerve_Tibial,DR,-1.2171,0.2235526071458861,3,3
SHARPIN,Nerve_Tibial,DR,9.5885,8.941178134482926e-22,1,1
SIGLEC12,Nerve_Tibial,DR,-0.642,0.5208837619815896,2,1
SIGLEC5,Nerve_Tibial,DR,1.4538,0.14600598354320155,4,4
SIPA1L2,Nerve_Tibial,DR,1.2108,0.2259890842813174,1,1
SIT1,Nerve_Tibial,DR,2.7489,0.005980359267592123,1,1
